citing_venue_count,citing_field_count,citing_institution_count,citing_country_count,citing_year_min,citing_year_max,citing_year_span,citing_works_sampled,top_citing_work_examples,citing_fields_sample,citing_countries_sample,paper_id,title,openalex_id
19.0,53.0,57.0,12.0,1994.0,2019.0,26.0,50,"[{'title': 'Survey of graph database models', 'year': 2008, 'cited_by_count': 1687}, {'title': 'Logical foundations of object-oriented and frame-based languages', 'year': 1995, 'cited_by_count': 1455}, {'title': 'The Lorel query language for semistructured data', 'year': 1997, 'cited_by_count': 1067}, {'title': 'Object exchange across heterogeneous information sources', 'year': 2002, 'cited_by_count': 756}, {'title': 'Querying semi-structured data', 'year': 1997, 'cited_by_count': 746}]","['Algorithm', 'Art', 'Artificial intelligence', 'Biology', 'Business', 'Computer network', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Developmental psychology', 'Discrete mathematics', 'Distributed computing', 'Economics', 'Electrical engineering', 'Engineering', 'Epistemology', 'Finance', 'Geodesy']","['AT', 'AU', 'CA', 'CL', 'DE', 'FR', 'GR', 'IL', 'IT', 'JP', 'PL', 'US']",sigmod_1992_28fc55ec,Querying Object-Oriented Databases,https://openalex.org/W2094677764
16.0,60.0,47.0,13.0,1988.0,2020.0,33.0,50,"[{'title': 'Dryad', 'year': 2007, 'cited_by_count': 2459}, {'title': 'Parallel database systems', 'year': 1992, 'cited_by_count': 1288}, {'title': 'Query evaluation techniques for large databases', 'year': 1993, 'cited_by_count': 1257}, {'title': 'Storm@twitter', 'year': 2014, 'cited_by_count': 854}, {'title': 'The state of the art in distributed query processing', 'year': 2000, 'cited_by_count': 820}]","['Algorithm', 'Archaeology', 'Arithmetic', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Business', 'Cartography', 'Chemistry', 'Civil engineering', 'Combinatorics', 'Composite material', 'Computer architecture', 'Computer network', 'Computer science', 'Computer security', 'Crystallography', 'Data mining', 'Data science']","['CA', 'CH', 'DE', 'ES', 'FR', 'GB', 'GR', 'IL', 'IN', 'IS', 'NL', 'TR', 'US']",sigmod_1990_11b22cc4,Encapsulation of Parallelism in the Volcano Query Processing System.,https://openalex.org/W2126583885
19.0,68.0,46.0,11.0,1990.0,2021.0,32.0,50,"[{'title': 'NiagaraCQ', 'year': 2000, 'cited_by_count': 1029}, {'title': 'Active database systems', 'year': 1999, 'cited_by_count': 565}, {'title': 'Efficient Filtering of XML Documents for Selective Dissemination of Information', 'year': 2000, 'cited_by_count': 546}, {'title': 'NiagaraCQ', 'year': 2000, 'cited_by_count': 479}, {'title': 'Snoop: An expressive event specification language for active databases', 'year': 1994, 'cited_by_count': 472}]","['Advertising', 'Algorithm', 'Applied mathematics', 'Archaeology', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Botany', 'Business', 'Chemistry', 'Combinatorics', 'Computer network', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Discrete mathematics', 'Distributed computing']","['CA', 'CN', 'DE', 'ES', 'GB', 'HR', 'IL', 'IN', 'IT', 'JP', 'US']",sigmod_1990_e1450486,Set-Oriented Production Rules in Relational Database Systems,https://openalex.org/W2056947248
31.0,58.0,81.0,17.0,1990.0,2023.0,34.0,50,"[{'title': 'Logical foundations of object-oriented and frame-based languages', 'year': 1995, 'cited_by_count': 1455}, {'title': 'The TSIMMIS Approach to Mediation: Data Models and Languages', 'year': 1997, 'cited_by_count': 832}, {'title': 'Telos: representing knowledge about information systems', 'year': 1990, 'cited_by_count': 787}, {'title': 'Querying semi-structured data', 'year': 1997, 'cited_by_count': 746}, {'title': 'HiLog: A foundation for higher-order logic programming', 'year': 1993, 'cited_by_count': 335}]","['Aerospace engineering', 'Algorithm', 'Anthropology', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Botany', 'Business', 'Chemical engineering', 'Chemistry', 'Cognitive science', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Developmental psychology', 'Discrete mathematics', 'Economics', 'Electrical engineering']","['AT', 'AU', 'BE', 'BR', 'CA', 'CL', 'DE', 'FR', 'GB', 'GR', 'IL', 'IT', 'KR', 'PL', 'RU', 'SE', 'US']",sigmod_1989_463af2b8,"F-Logic: A Higher-Order Language for Reasoning About Objects, Inheritance, and Scheme",https://openalex.org/W1977583107
21.0,68.0,46.0,8.0,1990.0,2017.0,28.0,50,"[{'title': 'The Google file system', 'year': 2003, 'cited_by_count': 5002}, {'title': 'Multiple description coding: compression meets the network', 'year': 2001, 'cited_by_count': 1363}, {'title': 'Parallel database systems', 'year': 1992, 'cited_by_count': 1288}, {'title': 'The design and implementation of a log-structured file system', 'year': 1992, 'cited_by_count': 1263}, {'title': 'Query evaluation techniques for large databases', 'year': 1993, 'cited_by_count': 1257}]","['Acoustics', 'Advertising', 'Algorithm', 'Arithmetic', 'Art', 'Artificial intelligence', 'Biology', 'Business', 'Chemistry', 'Combinatorics', 'Computer architecture', 'Computer engineering', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Crystallography', 'Data mining', 'Data science', 'Database']","['CA', 'CH', 'CN', 'DE', 'ES', 'IN', 'PT', 'US']",sigmod_1988_50d64da2,A Case for Redundant Arrays of Inexpensive Disks (RAID),https://openalex.org/W2147504831
30.0,73.0,159.0,31.0,2010.0,2022.0,13.0,50,"[{'title': 'Deep Neural Networks for YouTube Recommendations', 'year': 2016, 'cited_by_count': 3318}, {'title': 'Recommender systems survey', 'year': 2013, 'cited_by_count': 3083}, {'title': 'Link prediction in complex networks: A survey', 'year': 2010, 'cited_by_count': 2821}, {'title': 'TRY – a global database of plant traits', 'year': 2011, 'cited_by_count': 2651}, {'title': 'Neural Attentive Session-based Recommendation', 'year': 2017, 'cited_by_count': 1473}]","['Aerospace engineering', 'Algorithm', 'Anthropology', 'Archaeology', 'Art', 'Artificial intelligence', 'Astronomy', 'Bioinformatics', 'Biology', 'Cartography', 'Cognitive science', 'Combinatorics', 'Composite material', 'Computer network', 'Computer science', 'Computer security', 'Computer vision', 'Data mining', 'Data science', 'Database']","['AR', 'AT', 'AU', 'BR', 'CA', 'CH', 'CN', 'CO', 'CR', 'DE', 'EE', 'ES', 'FI', 'FR', 'GB', 'HK', 'IN', 'IR', 'IT', 'JP']",kdd_2008_2966bdf2,Factorization meets the neighborhood: a multifaceted collaborative filtering model,https://openalex.org/W2100235918
19.0,78.0,74.0,20.0,2007.0,2020.0,14.0,50,"[{'title': 'Anomaly detection', 'year': 2009, 'cited_by_count': 10930}, {'title': 'LIBLINEAR: A Library for Large Linear Classification', 'year': 2008, 'cited_by_count': 6622}, {'title': 'Large-Scale Machine Learning with Stochastic Gradient Descent', 'year': 2010, 'cited_by_count': 5596}, {'title': 'Random Features for Large-Scale Kernel Machines', 'year': 2007, 'cited_by_count': 2663}, {'title': 'Improving the Fisher Kernel for Large-Scale Image Classification', 'year': 2010, 'cited_by_count': 2607}]","['Aerospace engineering', 'Algorithm', 'Anthropology', 'Applied mathematics', 'Archaeology', 'Art', 'Artificial intelligence', 'Biochemistry', 'Bioinformatics', 'Biology', 'Botany', 'Cartography', 'Chemistry', 'Chromatography', 'Combinatorics', 'Communication', 'Composite material', 'Computational biology', 'Computer engineering', 'Computer graphics (images)']","['AE', 'AT', 'AU', 'BE', 'BR', 'CH', 'CN', 'DE', 'DK', 'ES', 'FR', 'GB', 'GR', 'IL', 'IN', 'JP', 'PT', 'QA', 'TW', 'US']",kdd_2006_6001f510,Training Linear SVMs in Linear Time,https://openalex.org/W2035720976
37.0,86.0,151.0,28.0,2015.0,2024.0,10.0,50,"[{'title': 'Edge Weight Prediction in Weighted Signed Networks', 'year': 2016, 'cited_by_count': 491}, {'title': 'A super pan-genomic landscape of rice', 'year': 2022, 'cited_by_count': 359}, {'title': 'A Guide to Conquer the Biological Network Era Using Graph Theory', 'year': 2020, 'cited_by_count': 274}, {'title': 'Origin and adaptation to high altitude of Tibetan semi-wild wheat', 'year': 2020, 'cited_by_count': 216}, {'title': 'Constructing dummy query sequences to protect location privacy and query privacy in location-based services', 'year': 2020, 'cited_by_count': 192}]","['Accounting', 'Actuarial science', 'Advertising', 'Agronomy', 'Algorithm', 'Anatomy', 'Artificial intelligence', 'Astronomy', 'Biochemistry', 'Bioinformatics', 'Biology', 'Botany', 'Business', 'Cartography', 'Chemistry', 'Chromatography', 'Combinatorics', 'Computational biology', 'Computer architecture', 'Computer graphics (images)']","['AU', 'BE', 'BR', 'CA', 'CH', 'CL', 'CN', 'DE', 'ES', 'FR', 'GB', 'GR', 'HK', 'IR', 'IT', 'KR', 'LB', 'MO', 'NO', 'PK']",kdd_2005_ebddb36d,"Graphs over Time: Densification Laws, Shrinking Diameters and Possible Explanations",https://openalex.org/W2469279958
16.0,84.0,59.0,13.0,2003.0,2018.0,16.0,50,"[{'title': 'Factorization Machines', 'year': 2010, 'cited_by_count': 3044}, {'title': 'Training linear SVMs in linear time', 'year': 2006, 'cited_by_count': 1958}, {'title': 'Large Margin Methods for Structured and Interdependent Output Variables', 'year': 2005, 'cited_by_count': 1957}, {'title': 'Learning to rank', 'year': 2007, 'cited_by_count': 1954}, {'title': 'Learning to rank for information retrieval', 'year': 2010, 'cited_by_count': 1953}]","['Acoustics', 'Algorithm', 'Archaeology', 'Art', 'Artificial intelligence', 'Biology', 'Botany', 'Business', 'Cartography', 'Cell biology', 'Chemistry', 'Combinatorics', 'Composite material', 'Computational biology', 'Computer network', 'Computer science', 'Computer security', 'Computer vision', 'Data mining', 'Data science']","['AT', 'CA', 'CH', 'CN', 'DE', 'ES', 'GB', 'IN', 'IT', 'JP', 'NL', 'TW', 'US']",kdd_2002_14fa3fe7,Optimizing Search Engines using Clickthrough Data,https://openalex.org/W2047221353
34.0,78.0,121.0,24.0,1997.0,2021.0,25.0,50,"[{'title': 'Data Mining: Practical Machine Learning Tools and Techniques', 'year': 2011, 'cited_by_count': 25709}, {'title': 'Anomaly detection', 'year': 2009, 'cited_by_count': 10930}, {'title': 'Data clustering: 50 years beyond K-means', 'year': 2009, 'cited_by_count': 9038}, {'title': 'Highly Parallel Genome-wide Expression Profiling of Individual Cells Using Nanoliter Droplets', 'year': 2015, 'cited_by_count': 7753}, {'title': 'Survey of Clustering Algorithms', 'year': 2005, 'cited_by_count': 6113}]","['Acoustics', 'Aerospace engineering', 'Algorithm', 'Anatomy', 'Arithmetic', 'Artificial intelligence', 'Astronomy', 'Biochemistry', 'Bioinformatics', 'Biological system', 'Biology', 'Botany', 'Business', 'Cancer research', 'Cell biology', 'Chemistry', 'Combinatorics', 'Composite material', 'Computational biology', 'Computer science']","['AU', 'BD', 'CA', 'CN', 'DE', 'FI', 'FR', 'GB', 'GR', 'HK', 'IE', 'IL', 'IN', 'IT', 'KR', 'KW', 'MY', 'NL', 'NO', 'RU']",kdd_1996_1b93ceb4,A Density-Based Algorithm for Discovering Clusters in Large Spatial Databases with Noise,https://openalex.org/W1673310716
29.0,79.0,86.0,19.0,2008.0,2022.0,15.0,50,"[{'title': 'Taking the Human Out of the Loop: A Review of Bayesian Optimization', 'year': 2015, 'cited_by_count': 5678}, {'title': 'Finding Structure with Randomness: Probabilistic Algorithms for Constructing Approximate Matrix Decompositions', 'year': 2011, 'cited_by_count': 4015}, {'title': 'Human3.6M: Large Scale Datasets and Predictive Methods for 3D Human Sensing in Natural Environments', 'year': 2014, 'cited_by_count': 3551}, {'title': 'Iterative Quantization: A Procrustean Approach to Learning Binary Codes for Large-Scale Image Retrieval', 'year': 2012, 'cited_by_count': 1912}, {'title': 'Trends in extreme learning machines: A review', 'year': 2014, 'cited_by_count': 1732}]","['Accounting', 'Acoustics', 'Aerospace engineering', 'Algorithm', 'Applied mathematics', 'Archaeology', 'Arithmetic', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Botany', 'Cartography', 'Chemistry', 'Classical mechanics', 'Cognitive science', 'Combinatorics', 'Composite material', 'Computational biology', 'Computer network']","['AU', 'CA', 'CH', 'CN', 'DE', 'DK', 'ES', 'FR', 'GB', 'IL', 'IT', 'JP', 'KR', 'NZ', 'RO', 'SE', 'SG', 'TH', 'US']",nips_2007_72016643,Random Features for Large-Scale Kernel Machines,https://openalex.org/W2144902422
38.0,82.0,135.0,31.0,2017.0,2023.0,7.0,50,"[{'title': 'Knowledge Graph Embedding: A Survey of Approaches and Applications', 'year': 2017, 'cited_by_count': 2615}, {'title': 'A Survey on Knowledge Graphs: Representation, Acquisition, and Applications', 'year': 2021, 'cited_by_count': 2596}, {'title': 'Knowledge Graphs', 'year': 2021, 'cited_by_count': 1424}, {'title': 'A review: Knowledge reasoning over knowledge graph', 'year': 2019, 'cited_by_count': 1017}, {'title': 'A Survey on Knowledge Graph-Based Recommender Systems', 'year': 2020, 'cited_by_count': 824}]","['Agronomy', 'Algorithm', 'Arithmetic', 'Art', 'Artificial intelligence', 'Biochemistry', 'Bioinformatics', 'Biology', 'Botany', 'Business', 'Cartography', 'Chemistry', 'Computer network', 'Computer science', 'Computer security', 'Computer vision', 'Data mining', 'Data science', 'Database', 'Demography']","['AT', 'AU', 'CA', 'CH', 'CL', 'CN', 'DE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HK', 'HU', 'IE', 'IL', 'IN', 'IT', 'JO', 'KR']",www_2007_973301ac,YAGO: A Core of Semantic Knowledge Unifying WordNet and Wikipedia,https://openalex.org/W2300469216
21.0,50.0,60.0,16.0,2001.0,2021.0,21.0,50,"[{'title': 'Ontology Learning for the Semantic Web', 'year': 2002, 'cited_by_count': 1682}, {'title': 'Ontology mapping: the state of the art', 'year': 2003, 'cited_by_count': 970}, {'title': 'Learning to map between ontologies on the semantic web', 'year': 2002, 'cited_by_count': 891}, {'title': 'The PROMPT suite: interactive tools for ontology merging and mapping', 'year': 2003, 'cited_by_count': 723}, {'title': 'Methodologies, tools and languages for building ontologies. Where is their meeting point?', 'year': 2003, 'cited_by_count': 702}]","['Algorithm', 'Archaeology', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Botany', 'Cartography', 'Chemistry', 'Composite material', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Discrete mathematics', 'Economics', 'Engineering', 'Epistemology', 'Finance', 'Geography']","['AT', 'CN', 'DE', 'DK', 'EE', 'ES', 'FR', 'GB', 'GR', 'IR', 'IT', 'NL', 'PT', 'SE', 'TN', 'US']",aaai_2000_d59a2669,PROMPT: Algorithm and Tool for Automated Ontology Merging and Alignment,https://openalex.org/W1600475986
21.0,67.0,59.0,16.0,1999.0,2020.0,22.0,50,"[{'title': 'Robust Monte Carlo localization for mobile robots', 'year': 2001, 'cited_by_count': 1802}, {'title': 'Localization for mobile sensor networks', 'year': 2004, 'cited_by_count': 1056}, {'title': 'Zee', 'year': 2012, 'cited_by_count': 1033}, {'title': 'RTAB‐Map as an open‐source lidar and visual simultaneous localization and mapping library for large‐scale and long‐term online operation', 'year': 2018, 'cited_by_count': 939}, {'title': 'Markov Localization for Mobile Robots in Dynamic Environments', 'year': 1999, 'cited_by_count': 909}]","['Acoustics', 'Aerospace engineering', 'Algorithm', 'Archaeology', 'Artificial intelligence', 'Astronomy', 'Biochemistry', 'Biology', 'Botany', 'Cartography', 'Chemistry', 'Chromatography', 'Composite material', 'Computer graphics (images)', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Computer vision', 'Data mining']","['AU', 'CA', 'CH', 'CN', 'DE', 'FR', 'GB', 'IN', 'IT', 'NL', 'SE', 'SG', 'TN', 'TW', 'US', 'VN']",aaai_1999_7d4d17b7,Monte Carlo Localization: Efficient Position Estimation for Mobile Robots,https://openalex.org/W2131865378
19.0,81.0,55.0,17.0,1998.0,2023.0,26.0,50,"[{'title': 'Emotion and sociable humanoid robots', 'year': 2003, 'cited_by_count': 1257}, {'title': 'Monte Carlo localization: efficient position estimation for mobile robots', 'year': 1999, 'cited_by_count': 1073}, {'title': 'Markov Localization for Mobile Robots in Dynamic Environments', 'year': 1999, 'cited_by_count': 909}, {'title': 'Experiences with an interactive museum tour-guide robot', 'year': 1999, 'cited_by_count': 814}, {'title': 'A Probabilistic Approach to Concurrent Mapping and Localization for Mobile Robots', 'year': 1998, 'cited_by_count': 790}]","['Advertising', 'Algorithm', 'Anthropology', 'Applied psychology', 'Archaeology', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Botany', 'Business', 'Cartography', 'Chemistry', 'Cognitive psychology', 'Cognitive science', 'Communication', 'Computer graphics (images)', 'Computer hardware', 'Computer network', 'Computer science']","['BE', 'CA', 'CH', 'DE', 'ES', 'FR', 'GR', 'HK', 'IN', 'JP', 'NL', 'NO', 'NZ', 'PT', 'SE', 'SG', 'US']",aaai_1998_e399f17f,The Interactive Museum Tour-Guide Robot,https://openalex.org/W2123564449
18.0,53.0,48.0,16.0,1997.0,2022.0,26.0,50,"[{'title': 'Accurate unlexicalized parsing', 'year': 2003, 'cited_by_count': 3051}, {'title': 'Expectation-based syntactic comprehension', 'year': 2007, 'cited_by_count': 2140}, {'title': 'Head-Driven Statistical Models for Natural Language Parsing', 'year': 2003, 'cited_by_count': 1860}, {'title': 'Automatic Labeling of Semantic Roles', 'year': 2002, 'cited_by_count': 1645}, {'title': 'A Maximum-Entropy-Inspired Parser', 'year': 1999, 'cited_by_count': 1498}]","['Algorithm', 'Archaeology', 'Art', 'Artificial intelligence', 'Astronomy', 'Astrophysics', 'Biochemistry', 'Biology', 'Botany', 'Chemistry', 'Cognitive psychology', 'Cognitive science', 'Computer science', 'Computer vision', 'Data science', 'Econometrics', 'Economics', 'Epistemology', 'Finance', 'Financial economics']","['AT', 'AU', 'BE', 'CH', 'CZ', 'DE', 'FR', 'GB', 'IE', 'IL', 'IT', 'NL', 'PL', 'SE', 'SG', 'US']",aaai_1997_358a0cd6,Statistical Parsing with a Context-Free Grammar and Word Statistics,https://openalex.org/W1567570606
